10000; 0.159
12000; 0.184
14000; 0.232
16000; 0.231
18000; 0.255
20000; 0.278
22000; 0.302
24000; 0.33
26000; 0.35
28000; 0.376
30000; 0.398
32000; 0.423
34000; 0.445
36000; 0.469
38000; 0.492
40000; 0.519
42000; 0.537
44000; 0.558
46000; 11.248
48000; 0.663
50000; 0.767
52000; 0.637
54000; 0.656
56000; 0.671
58000; 0.701
60000; 0.72
62000; 0.813
64000; 0.767
66000; 0.786
68000; 0.797
70000; 0.824
72000; 0.843
74000; 0.865
76000; 0.88
78000; 0.905
80000; 0.92
82000; 0.944
84000; 0.966
86000; 0.981
88000; 1.003
90000; 1.019
92000; 1.038
94000; 1.066
96000; 1.084
98000; 1.101
100000; 1.125
102000; 1.147
104000; 1.166
106000; 1.185
108000; 1.209
110000; 1.227
112000; 1.241
114000; 3.934
116000; 1.287
118000; 1.311
120000; 1.331
122000; 1.725
124000; 1.366
126000; 1.39
128000; 1.407
130000; 1.54
132000; 1.449
134000; 1.473
136000; 1.655
138000; 1.512
140000; 1.531
142000; 1.549
144000; 1.579
146000; 1.598
148000; 1.616
150000; 1.634
152000; 1.774
154000; 1.668
156000; 1.692
158000; 1.717
160000; 1.733
162000; 1.759
164000; 1.77
166000; 1.794
168000; 1.817
170000; 1.842
172000; 1.862
174000; 1.882
176000; 1.899
178000; 1.925
180000; 1.942
182000; 1.956
184000; 1.982
186000; 2.006
188000; 2.018
190000; 2.045
192000; 2.064
194000; 2.086
196000; 2.098
198000; 2.133
200000; 2.15
202000; 2.171
204000; 2.25
206000; 2.199
208000; 2.228
210000; 2.249
212000; 2.272
214000; 3.757
216000; 2.301
218000; 2.33
220000; 2.349
222000; 2.369
224000; 2.395
226000; 2.411
228000; 2.572
230000; 2.456
232000; 2.474
234000; 2.494
236000; 2.518
238000; 2.536
240000; 2.561
242000; 2.579
244000; 2.601
246000; 2.677
248000; 2.638
250000; 2.718
252000; 2.677
254000; 3.073
256000; 2.72
258000; 2.741
260000; 2.765
262000; 2.779
264000; 2.794
266000; 2.885
268000; 2.839
270000; 3.285
272000; 2.885
274000; 3.098
276000; 2.931
278000; 3.07
280000; 2.965
282000; 3.047
284000; 3.025
286000; 3.034
288000; 3.052
290000; 3.075
292000; 3.1
294000; 3.122
296000; 3.171
298000; 3.164
300000; 3.208
302000; 3.196
304000; 3.23
306000; 3.234
308000; 3.263
310000; 3.625
312000; 3.316
314000; 3.327
316000; 3.341
318000; 3.367
320000; 3.399
322000; 3.413
324000; 3.429
326000; 3.515
328000; 3.46
330000; 3.484
332000; 3.516
334000; 3.53
336000; 3.588
338000; 3.575
340000; 3.587
342000; 6.064
344000; 3.63
346000; 3.655
348000; 4.094
350000; 3.708
352000; 3.717
354000; 5.47
356000; 3.752
358000; 3.782
360000; 3.801
362000; 3.823
364000; 3.835
366000; 3.871
368000; 4.228
370000; 3.909
372000; 3.93
374000; 4.09
376000; 3.963
378000; 3.988
380000; 4.007
382000; 4.027
384000; 4.047
386000; 4.068
388000; 4.151
390000; 4.113
392000; 4.136
394000; 4.152
396000; 4.231
398000; 4.211
400000; 4.225
402000; 4.243
404000; 4.315
406000; 4.287
408000; 4.302
410000; 4.331
412000; 7.526
414000; 4.385
416000; 4.386
418000; 4.407
420000; 4.432
422000; 4.464
424000; 4.542
426000; 4.497
428000; 4.518
430000; 4.539
432000; 4.562
434000; 4.627
436000; 4.921
438000; 4.622
440000; 4.641
442000; 4.667
444000; 4.679
446000; 4.72
448000; 4.869
450000; 4.747
452000; 4.773
454000; 4.78
456000; 4.823
458000; 4.837
460000; 4.863
462000; 4.886
464000; 5.044
466000; 4.958
468000; 4.946
470000; 4.947
472000; 4.986
474000; 4.997
476000; 5.024
478000; 5.049
480000; 5.294
482000; 5.271
484000; 5.169
486000; 5.276
488000; 5.13
490000; 5.177
492000; 5.188
494000; 5.213
496000; 5.239
498000; 5.259
500000; 5.28
502000; 9.378
504000; 5.45
506000; 5.342
508000; 9.168
510000; 8.229
512000; 5.395
514000; 5.411
516000; 5.447
518000; 5.469
520000; 5.488
522000; 5.507
524000; 5.536
526000; 5.543
528000; 5.571
530000; 5.585
532000; 5.617
534000; 5.633
536000; 5.656
538000; 5.676
540000; 5.692
542000; 5.828
544000; 8.536
546000; 5.834
548000; 5.868
550000; 6.072
552000; 5.899
554000; 5.905
556000; 6.033
558000; 8.374
560000; 5.906
562000; 5.936
564000; 5.951
566000; 5.969
568000; 6
570000; 6.018
572000; 6.041
574000; 6.391
576000; 6.416
578000; 6.163
580000; 6.216
582000; 6.138
584000; 6.164
586000; 6.188
588000; 6.199
590000; 6.405
592000; 6.298
594000; 6.358
596000; 6.597
598000; 6.321
600000; 6.338
602000; 6.353
604000; 6.532
606000; 6.532
608000; 6.476
610000; 6.6
612000; 6.451
614000; 6.489
616000; 6.501
618000; 6.699
620000; 6.626
622000; 6.571
624000; 6.597
626000; 6.606
628000; 6.665
630000; 6.776
632000; 12.108
634000; 6.695
636000; 6.957
638000; 7.037
640000; 6.758
642000; 6.778
644000; 6.849
646000; 9.576
648000; 6.842
650000; 6.864
652000; 9.827
654000; 6.955
656000; 6.926
658000; 6.953
660000; 7.079
662000; 7.071
664000; 6.997
666000; 7.074
668000; 7.193
670000; 7.078
672000; 7.103
674000; 7.168
676000; 7.233
678000; 7.147
680000; 7.19
682000; 7.262
684000; 7.315
686000; 7.255
688000; 7.324
690000; 7.372
692000; 7.315
694000; 7.334
696000; 7.639
698000; 7.369
700000; 8.089
702000; 7.724
704000; 7.457
706000; 7.458
708000; 7.569
710000; 7.508
712000; 7.518
714000; 7.778
716000; 8.063
718000; 7.678
720000; 7.703
722000; 7.663
724000; 7.675
726000; 7.688
728000; 7.841
730000; 7.706
732000; 8.152
734000; 7.956
736000; 7.794
738000; 7.885
740000; 7.823
742000; 8.172
744000; 8.01
746000; 7.875
748000; 7.992
750000; 7.928
752000; 8.036
754000; 8.049
756000; 8.129
758000; 8.015
760000; 8.042
762000; 8.158
764000; 8.065
766000; 8.226
768000; 8.12
770000; 8.367
772000; 8.499
774000; 9.042
776000; 8.207
778000; 8.355
780000; 8.486
782000; 8.688
784000; 8.492
786000; 8.946
788000; 9.43
790000; 8.742
792000; 8.367
794000; 8.524
796000; 8.417
798000; 8.579
800000; 8.729
802000; 8.533
804000; 8.6
806000; 8.53
808000; 8.62
810000; 8.58
812000; 8.777
814000; 8.623
816000; 8.848
818000; 9.045
820000; 8.798
822000; 8.842
824000; 8.838
826000; 8.944
828000; 8.775
830000; 8.942
832000; 8.806
834000; 8.835
836000; 8.964
838000; 8.86
840000; 8.98
842000; 9.361
844000; 8.965
846000; 9.015
848000; 8.972
850000; 9.063
852000; 9.287
854000; 9.035
856000; 11.526
858000; 9.173
860000; 9.097
862000; 9.231
864000; 9.497
866000; 9.364
868000; 9.649
870000; 9.633
872000; 9.253
874000; 9.465
876000; 9.452
878000; 9.302
880000; 14.669
882000; 9.641
884000; 10.837
886000; 9.52
888000; 9.406
890000; 9.443
892000; 9.659
894000; 9.826
896000; 9.532
898000; 9.733
900000; 9.613
902000; 9.563
904000; 12.608
906000; 9.69
908000; 9.725
910000; 9.645
912000; 9.847
914000; 12.047
916000; 9.848
918000; 9.896
920000; 9.762
922000; 9.852
924000; 10.435
926000; 10.055
928000; 9.833
930000; 10.002
932000; 9.927
934000; 10.195
936000; 9.937
938000; 9.956
940000; 10.082
942000; 10.27
944000; 10.128
946000; 10.028
948000; 10.29
950000; 10.47
952000; 10.19
954000; 10.116
956000; 10.125
958000; 12.106
960000; 10.285
962000; 10.26
964000; 10.282
966000; 10.293
968000; 10.263
970000; 10.294
972000; 10.541
974000; 10.398
976000; 10.534
978000; 10.881
980000; 10.632
982000; 10.433
984000; 10.444
986000; 10.463
988000; 10.549
990000; 11.934
992000; 10.67
994000; 10.611
996000; 10.588
998000; 10.601
